id_transacao,data_transacao,valor,operacao,banco_origem,cpf_origem,codigo_agencia_origem,id_conta_origem,conta_completa,id_conta,id_conta,descricao,created_at
04102201240437277810835515,2024-04-22 10:01:04,62590.94,transferencia,1,76988438823,7273,89189-6,7273-89189-6,38033490,1090,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04112218243438938797798221,2024-04-22 11:18:34,51862.25,transferencia,1,29937282535,3983,99298-2,3983-99298-2,84151353,333,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04122214242555242196666303,2024-04-22 12:14:25,21107.73,transferencia,1,1130159256,4255,65456-3,4255-65456-3,66781775,948,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04202255245978670781576430,2024-04-22 20:55:59,57199.37,transferencia,1,525839020,7687,65508-9,7687-65508-9,69429182,515,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04002231245437483934174835,2024-04-22 00:31:54,59174.82,transferencia,1,90319511022,8473,74475-8,8473-74475-8,63995555,733,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04222210244554160059772762,2024-04-22 22:10:45,37856.96,transferencia,1,88890728140,6145,44932-8,6145-44932-8,10586267,959,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04012239241322713222686483,2024-04-22 01:39:13,22525.01,transferencia,1,22105810101,1722,62754-1,1722-62754-1,51292413,415,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04232226242227491671848191,2024-04-22 23:26:22,3082.91,transferencia,1,67585928203,9472,68686-5,9472-68686-5,11658569,689,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04042214240810182392012901,2024-04-22 04:14:08,37338.46,transferencia,1,30620126922,8101,69079-2,8101-69079-2,41844175,906,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04232238242448029859223762,2024-04-22 23:38:24,5284.61,transferencia,1,84236653729,2084,69524-0,2084-69524-0,83012855,818,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04112217242486498900061377,2024-04-22 11:17:24,48205.45,transferencia,1,23566145408,9468,32029-3,9468-32029-3,79302000,594,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04072211243832154402459418,2024-04-22 07:11:38,26167.02,transferencia,1,88814978166,5123,16508-7,5123-16508-7,81053861,935,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04012230244557796637511345,2024-04-22 01:30:45,12209.57,transferencia,1,39849315300,9775,49641-4,9775-49641-4,60094372,323,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04202227245937276405177271,2024-04-22 20:27:59,67517.12,transferencia,1,90585072892,7273,46411-2,7273-46411-2,82237712,786,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04122236243931933064637318,2024-04-22 12:36:39,76747.42,transferencia,1,82817103815,3913,56764-2,3913-56764-2,36586910,238,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04072259242192595110299201,2024-04-22 07:59:21,78430.06,transferencia,1,57900339701,9529,23242-2,9529-23242-2,62211236,1039,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04202243240107246190121599,2024-04-22 20:43:01,79359.39,transferencia,1,10993290787,4270,67369-4,4270-67369-4,40595359,1028,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04172240243003451915513342,2024-04-22 17:40:30,71892.71,transferencia,1,82410921213,5430,20535-0,5430-20535-0,35954518,766,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04202351244697894807136923,2024-04-23 20:51:46,92993.99,transferencia,1,35893553012,9879,76967-9,9879-76967-9,75015772,1093,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04082354243395998150192828,2024-04-23 08:54:33,73550.77,transferencia,1,91407087991,9959,69349-6,9959-69349-6,30771252,698,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04022324245586419182858287,2024-04-23 02:24:55,44898.64,transferencia,1,36903136940,1468,35131-0,1468-35131-0,98407734,556,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04002331240208138362526825,2024-04-23 00:31:02,41184.41,transferencia,1,72341600603,3180,30248-5,3180-30248-5,98593293,821,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04122313241935378316692255,2024-04-23 12:13:19,51977.21,transferencia,1,45159322337,7353,99281-3,7353-99281-3,38475735,1199,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04182350240453328392325219,2024-04-23 18:50:04,4329.6,transferencia,1,76738352824,2335,66083-4,2335-66083-4,27913889,609,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04142327242857579321676708,2024-04-23 14:27:28,55045.87,transferencia,1,89470365607,7575,71841-9,7575-71841-9,38548302,1008,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04022333242351446188742092,2024-04-23 02:33:23,2287.9,transferencia,1,9128876806,4415,90090-8,4415-90090-8,41039891,914,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04212351245124894138561857,2024-04-23 21:51:51,39687.78,transferencia,1,76144934944,9842,47216-6,9842-47216-6,93174259,198,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04222316240722189224852039,2024-04-23 22:16:07,37618.19,transferencia,1,38832610418,8122,43388-0,8122-43388-0,98265529,625,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04022343243804774895282951,2024-04-23 02:43:38,79836.54,transferencia,1,89092058653,7740,15061-7,7740-15061-7,50893447,503,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04032306245926626484344371,2024-04-23 03:06:59,42713.46,transferencia,1,71075208491,2662,56546-6,2662-56546-6,60594089,680,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04212315243863810834683102,2024-04-23 21:15:38,34397.53,transferencia,1,46723624424,1836,19280-8,1836-19280-8,47630177,1242,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04072319244978675653437851,2024-04-23 07:19:49,64131.47,transferencia,1,2228302473,7687,18286-5,7687-18286-5,48584041,339,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04212359243905472984412219,2024-04-23 21:59:39,18264.43,transferencia,1,51367923026,7450,74053-2,7450-74053-2,32003977,1002,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04122449245469952064283589,2024-04-24 12:49:54,92487.67,transferencia,1,61671777409,5996,66263-2,5996-66263-2,55209042,724,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04092423240467796328457407,2024-04-24 09:23:04,79773.37,transferencia,1,89796877880,9776,49042-3,9776-49042-3,68150952,1210,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04112417241303459517073622,2024-04-24 11:17:13,74116.62,transferencia,1,81479556858,5430,89158-6,5430-89158-6,83157391,514,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04022405242877221865656509,2024-04-24 02:05:28,70116.24,transferencia,1,40712860835,2277,82788-3,2277-82788-3,62835646,815,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04012410241749574317549883,2024-04-24 01:10:17,129.38,transferencia,1,70857223550,7594,87711-4,7594-87711-4,20331334,101,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04202444245777224313374528,2024-04-24 20:44:57,70096.22,transferencia,1,46811028572,2277,49742-4,2277-49742-4,57825619,1160,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04162456243434294182081748,2024-04-24 16:56:34,58452.13,transferencia,1,13019512344,9243,19731-1,9243-19731-1,34747698,134,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04212433243610816151477859,2024-04-24 21:33:36,84377.95,transferencia,1,69338684601,1801,99393-2,1801-99393-2,48930648,476,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04202434244708855825777540,2024-04-24 20:34:47,71661.83,transferencia,1,27664082820,5880,43352-5,5880-43352-5,90461541,843,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04042417240499124068857208,2024-04-24 04:17:04,92501.65,transferencia,1,38149010297,2199,78910-5,2199-78910-5,85653426,1001,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04002451244271378926572452,2024-04-24 00:51:42,10438.77,transferencia,1,50692258558,7317,19114-6,7317-19114-6,31797774,553,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04072400244370669305157701,2024-04-24 07:00:43,27128.47,transferencia,1,85771691038,6607,55542-4,6607-55542-4,65690277,1175,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04042430241912523812235484,2024-04-24 04:30:19,59881.11,transferencia,1,9144684053,2521,88331-1,2521-88331-1,91154743,1033,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04182440243769956765124895,2024-04-24 18:40:37,64085.67,transferencia,1,26837664832,5996,14327-1,5996-14327-1,94497483,259,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04202413240005470522595611,2024-04-24 20:13:00,11902.02,transferencia,1,29450726299,7450,97490-7,7450-97490-7,29145211,236,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04222434243070662339744690,2024-04-24 22:34:30,86043.09,transferencia,1,61399756540,6607,41887-0,6607-41887-0,99018687,760,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04002414245227043063154832,2024-04-24 00:14:52,5934.83,transferencia,1,57752364320,4072,93545-6,4072-93545-6,35827317,204,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04102524245567798896448950,2024-04-25 10:24:55,30294.43,transferencia,1,36306628460,9776,77023-8,9776-77023-8,74727173,318,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04142534245245679257263423,2024-04-25 14:34:52,4034.21,transferencia,1,46069089634,7654,38563-9,7654-38563-9,53867043,541,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04032557245127917371977398,2024-04-25 03:57:51,60641.23,transferencia,1,52937029124,1972,36054-6,1972-36054-6,49842729,720,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04092522245423863806061359,2024-04-25 09:22:54,70004.39,transferencia,1,87505257005,6832,21776-2,6832-21776-2,81339017,983,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04062554240995868165899043,2024-04-25 06:54:09,76439.78,transferencia,1,88884345855,6859,77626-4,6859-77626-4,90613810,861,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04102515240769958342679121,2024-04-25 10:15:07,37980.42,transferencia,1,56767311332,5996,49051-1,5996-49051-1,98454151,383,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04202551242053321376951937,2024-04-25 20:51:20,51297.2,transferencia,1,56196563572,2335,35314-6,2335-35314-6,22331322,846,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04062531245413852062686104,2024-04-25 06:31:54,74219.32,transferencia,1,37440594304,5831,70271-5,5831-70271-5,92069244,1204,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04122545244831932099656084,2024-04-25 12:45:48,92422.4,transferencia,1,50466056940,3913,53147-4,3913-53147-4,38510236,1031,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04142553244380229083644256,2024-04-25 14:53:43,66601.94,transferencia,1,38681917390,2208,70063-7,2208-70063-7,40221880,202,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04142544243018958896179432,2024-04-25 14:44:30,49674.92,transferencia,1,14792491061,5981,26602-9,5981-26602-9,37057075,1188,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04182505245517942702823665,2024-04-25 18:05:55,50749.81,transferencia,1,5509864729,4971,36158-3,4971-36158-3,99237139,539,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04112513243495865509921493,2024-04-25 11:13:34,11125.77,transferencia,1,36037160864,6859,35918-6,6859-35918-6,56689082,934,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04152527241775295751477798,2024-04-25 15:27:17,55218.29,transferencia,1,12148221426,9257,90579-8,9257-90579-8,54604683,58,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04012623240017679677669795,2024-04-26 01:23:00,60256.64,transferencia,1,9403280549,7671,18855-2,7671-18855-2,91264086,285,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04182606244548026156337898,2024-04-26 18:06:45,63162.57,transferencia,1,76637686719,2084,59636-9,2084-59636-9,76627421,237,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04002632241914821707552347,2024-04-26 00:32:19,43249.78,transferencia,1,54789188736,2841,59294-7,2841-59294-7,58520544,1060,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04182628242289612861355037,2024-04-26 18:28:22,51367.02,transferencia,1,15800963878,1698,12980-6,1698-12980-6,48363450,925,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04062631241161136168153849,2024-04-26 06:31:11,21420.58,transferencia,1,60100998542,3116,95184-2,3116-95184-2,37397226,711,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04232617245734290587556713,2024-04-26 23:17:57,59691.08,transferencia,1,82226690107,9243,38110-0,9243-38110-0,18524087,548,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04052624244814779483139329,2024-04-26 05:24:48,43965.06,transferencia,1,74441260385,7741,89652-9,7741-89652-9,86997569,1086,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04172616240878675653439422,2024-04-26 17:16:08,15633.03,transferencia,1,62640473174,7687,79298-5,7687-79298-5,26296454,690,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04072617240615787083135430,2024-04-26 07:17:06,32759.78,transferencia,1,13543965026,8751,49340-2,8751-49340-2,67879700,76,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04102605241652136258671318,2024-04-26 10:05:16,73691.33,transferencia,1,31817358090,3125,64528-8,3125-64528-8,39244446,75,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04102601242453325358517371,2024-04-26 10:01:24,75387.68,transferencia,1,13885035065,2335,28054-5,2335-28054-5,33671297,82,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
04002649244483817545775021,2024-04-26 00:49:44,51167.18,transferencia,1,38274510275,1838,16000-8,1838-16000-8,10808854,85,Transferências recebidas (entrada) - mov_transferencias_recebidas.csv,2025-08-25 18:24:27.839820
